src,dst,w
2929,433,1.0
2929,498,1.0
2929,753,1.0
2929,562,1.0
2929,3505,1.0
2929,3570,1.0
2929,3825,1.0
2929,3634,1.0
2930,1202,1.0
2930,1267,1.0
2930,1906,1.0
2930,1971,1.0
2930,2226,1.0
2930,2291,1.0
2930,2930,1.0
2930,2995,1.0
2931,1331,1.0
2931,1396,1.0
2931,1651,1.0
2931,1716,1.0
2931,2355,1.0
2931,2420,1.0
2931,2675,1.0
2931,2740,1.0
2932,52,1.0
2932,117,1.0
2932,1012,1.0
2932,821,1.0
2932,3124,1.0
2932,3189,1.0
2932,4084,1.0
2932,3893,1.0
2933,437,1.0
2933,502,1.0
2933,757,1.0
2933,566,1.0
2933,3509,1.0
2933,3574,1.0
2933,3829,1.0
2933,3638,1.0
2934,1206,1.0
2934,1271,1.0
2934,1910,1.0
2934,1975,1.0
2934,2230,1.0
2934,2295,1.0
2934,2934,1.0
2934,2999,1.0
2935,1335,1.0
2935,1400,1.0
2935,1655,1.0
2935,1720,1.0
2935,2359,1.0
2935,2424,1.0
2935,2679,1.0
2935,2744,1.0
2936,56,1.0
2936,121,1.0
2936,1016,1.0
2936,825,1.0
2936,3128,1.0
2936,3193,1.0
2936,4088,1.0
2936,3897,1.0
2937,441,1.0
2937,506,1.0
2937,761,1.0
2937,570,1.0
2937,3513,1.0
2937,3578,1.0
2937,3833,1.0
2937,3642,1.0
2938,1210,1.0
2938,1275,1.0
2938,1914,1.0
2938,1979,1.0
2938,2234,1.0
2938,2299,1.0
2938,2938,1.0
2938,3003,1.0
2939,1339,1.0
2939,1404,1.0
2939,1659,1.0
2939,1724,1.0
2939,2363,1.0
2939,2428,1.0
2939,2683,1.0
2939,2748,1.0
2940,60,1.0
2940,125,1.0
2940,1020,1.0
2940,829,1.0
2940,3132,1.0
2940,3197,1.0
2940,4092,1.0
2940,3901,1.0
2941,445,1.0
2941,510,1.0
2941,765,1.0
2941,574,1.0
2941,3517,1.0
2941,3582,1.0
2941,3837,1.0
2941,3646,1.0
2942,1214,1.0
2942,1279,1.0
2942,1918,1.0
2942,1983,1.0
2942,2238,1.0
2942,2303,1.0
2942,2942,1.0
2942,3007,1.0
2943,1343,1.0
2943,1344,1.0
2943,1663,1.0
2943,1664,1.0
2943,2367,1.0
2943,2368,1.0
2943,2687,1.0
2943,2688,1.0
2944,0,1.0
2944,65,1.0
2944,960,1.0
2944,769,1.0
2944,3072,1.0
2944,3137,1.0
2944,4032,1.0
2944,3841,1.0
2945,385,1.0
2945,450,1.0
2945,705,1.0
2945,514,1.0
2945,3457,1.0
2945,3522,1.0
2945,3777,1.0
2945,3586,1.0
2946,1154,1.0
2946,1219,1.0
2946,1858,1.0
2946,1923,1.0
2946,2178,1.0
2946,2243,1.0
2946,2882,1.0
2946,2947,1.0
2947,1283,1.0
2947,1348,1.0
2947,1603,1.0
2947,1668,1.0
2947,2307,1.0
2947,2372,1.0
2947,2627,1.0
2947,2692,1.0
2948,4,1.0
2948,69,1.0
2948,964,1.0
2948,773,1.0
2948,3076,1.0
2948,3141,1.0
2948,4036,1.0
2948,3845,1.0
2949,389,1.0
2949,454,1.0
2949,709,1.0
2949,518,1.0
2949,3461,1.0
2949,3526,1.0
2949,3781,1.0
2949,3590,1.0
2950,1158,1.0
2950,1223,1.0
2950,1862,1.0
2950,1927,1.0
2950,2182,1.0
2950,2247,1.0
2950,2886,1.0
2950,2951,1.0
2951,1287,1.0
2951,1352,1.0
2951,1607,1.0
2951,1672,1.0
2951,2311,1.0
2951,2376,1.0
2951,2631,1.0
2951,2696,1.0
2952,8,1.0
2952,73,1.0
2952,968,1.0
2952,777,1.0
2952,3080,1.0
2952,3145,1.0
2952,4040,1.0
2952,3849,1.0
2953,393,1.0
2953,458,1.0
2953,713,1.0
2953,522,1.0
2953,3465,1.0
2953,3530,1.0
2953,3785,1.0
2953,3594,1.0
2954,1162,1.0
2954,1227,1.0
2954,1866,1.0
2954,1931,1.0
2954,2186,1.0
2954,2251,1.0
2954,2890,1.0
2954,2955,1.0
2955,1291,1.0
2955,1356,1.0
2955,1611,1.0
2955,1676,1.0
2955,2315,1.0
2955,2380,1.0
2955,2635,1.0
2955,2700,1.0
2956,12,1.0
2956,77,1.0
2956,972,1.0
2956,781,1.0
2956,3084,1.0
2956,3149,1.0
2956,4044,1.0
2956,3853,1.0
2957,397,1.0
2957,462,1.0
2957,717,1.0
2957,526,1.0
2957,3469,1.0
2957,3534,1.0
2957,3789,1.0
2957,3598,1.0
2958,1166,1.0
2958,1231,1.0
2958,1870,1.0
2958,1935,1.0
2958,2190,1.0
2958,2255,1.0
2958,2894,1.0
2958,2959,1.0
2959,1295,1.0
2959,1360,1.0
2959,1615,1.0
2959,1680,1.0
2959,2319,1.0
2959,2384,1.0
2959,2639,1.0
2959,2704,1.0
2960,16,1.0
2960,81,1.0
2960,976,1.0
2960,785,1.0
2960,3088,1.0
2960,3153,1.0
2960,4048,1.0
2960,3857,1.0
2961,401,1.0
2961,466,1.0
2961,721,1.0
2961,530,1.0
2961,3473,1.0
2961,3538,1.0
2961,3793,1.0
2961,3602,1.0
2962,1170,1.0
2962,1235,1.0
2962,1874,1.0
2962,1939,1.0
2962,2194,1.0
2962,2259,1.0
2962,2898,1.0
2962,2963,1.0
2963,1299,1.0
2963,1364,1.0
2963,1619,1.0
2963,1684,1.0
2963,2323,1.0
2963,2388,1.0
2963,2643,1.0
2963,2708,1.0
2964,20,1.0
2964,85,1.0
2964,980,1.0
2964,789,1.0
2964,3092,1.0
2964,3157,1.0
2964,4052,1.0
2964,3861,1.0
2965,405,1.0
2965,470,1.0
2965,725,1.0
2965,534,1.0
2965,3477,1.0
2965,3542,1.0
2965,3797,1.0
2965,3606,1.0
2966,1174,1.0
2966,1239,1.0
2966,1878,1.0
2966,1943,1.0
2966,2198,1.0
2966,2263,1.0
2966,2902,1.0
2966,2967,1.0
2967,1303,1.0
2967,1368,1.0
2967,1623,1.0
2967,1688,1.0
2967,2327,1.0
2967,2392,1.0
2967,2647,1.0
2967,2712,1.0
2968,24,1.0
2968,89,1.0
2968,984,1.0
2968,793,1.0
2968,3096,1.0
2968,3161,1.0
2968,4056,1.0
2968,3865,1.0
2969,409,1.0
2969,474,1.0
2969,729,1.0
2969,538,1.0
2969,3481,1.0
2969,3546,1.0
2969,3801,1.0
2969,3610,1.0
2970,1178,1.0
2970,1243,1.0
2970,1882,1.0
2970,1947,1.0
2970,2202,1.0
2970,2267,1.0
2970,2906,1.0
2970,2971,1.0
2971,1307,1.0
2971,1372,1.0
2971,1627,1.0
2971,1692,1.0
2971,2331,1.0
2971,2396,1.0
2971,2651,1.0
2971,2716,1.0
2972,28,1.0
2972,93,1.0
2972,988,1.0
2972,797,1.0
2972,3100,1.0
2972,3165,1.0
2972,4060,1.0
2972,3869,1.0
2973,413,1.0
2973,478,1.0
2973,733,1.0
2973,542,1.0
2973,3485,1.0
2973,3550,1.0
2973,3805,1.0
2973,3614,1.0
2974,1182,1.0
2974,1247,1.0
2974,1886,1.0
2974,1951,1.0
2974,2206,1.0
2974,2271,1.0
2974,2910,1.0
2974,2975,1.0
2975,1311,1.0
2975,1376,1.0
2975,1631,1.0
2975,1696,1.0
2975,2335,1.0
2975,2400,1.0
2975,2655,1.0
2975,2720,1.0
2976,32,1.0
2976,97,1.0
2976,992,1.0
2976,801,1.0
2976,3104,1.0
2976,3169,1.0
2976,4064,1.0
2976,3873,1.0
2977,417,1.0
2977,482,1.0
2977,737,1.0
2977,546,1.0
2977,3489,1.0
2977,3554,1.0
2977,3809,1.0
2977,3618,1.0
2978,1186,1.0
2978,1251,1.0
2978,1890,1.0
2978,1955,1.0
2978,2210,1.0
2978,2275,1.0
2978,2914,1.0
2978,2979,1.0
2979,1315,1.0
2979,1380,1.0
2979,1635,1.0
2979,1700,1.0
2979,2339,1.0
2979,2404,1.0
2979,2659,1.0
2979,2724,1.0
2980,36,1.0
2980,101,1.0
2980,996,1.0
2980,805,1.0
2980,3108,1.0
2980,3173,1.0
2980,4068,1.0
2980,3877,1.0
2981,421,1.0
2981,486,1.0
2981,741,1.0
2981,550,1.0
2981,3493,1.0
2981,3558,1.0
2981,3813,1.0
2981,3622,1.0
2982,1190,1.0
2982,1255,1.0
2982,1894,1.0
2982,1959,1.0
2982,2214,1.0
2982,2279,1.0
2982,2918,1.0
2982,2983,1.0
2983,1319,1.0
2983,1384,1.0
2983,1639,1.0
2983,1704,1.0
2983,2343,1.0
2983,2408,1.0
2983,2663,1.0
2983,2728,1.0
2984,40,1.0
2984,105,1.0
2984,1000,1.0
2984,809,1.0
2984,3112,1.0
2984,3177,1.0
2984,4072,1.0
2984,3881,1.0
2985,425,1.0
2985,490,1.0
2985,745,1.0
2985,554,1.0
2985,3497,1.0
2985,3562,1.0
2985,3817,1.0
2985,3626,1.0
2986,1194,1.0
2986,1259,1.0
2986,1898,1.0
2986,1963,1.0
2986,2218,1.0
2986,2283,1.0
2986,2922,1.0
2986,2987,1.0
2987,1323,1.0
2987,1388,1.0
2987,1643,1.0
2987,1708,1.0
2987,2347,1.0
2987,2412,1.0
2987,2667,1.0
2987,2732,1.0
2988,44,1.0
2988,109,1.0
2988,1004,1.0
2988,813,1.0
2988,3116,1.0
2988,3181,1.0
2988,4076,1.0
2988,3885,1.0
2989,429,1.0
2989,494,1.0
2989,749,1.0
2989,558,1.0
2989,3501,1.0
2989,3566,1.0
2989,3821,1.0
2989,3630,1.0
2990,1198,1.0
2990,1263,1.0
2990,1902,1.0
2990,1967,1.0
2990,2222,1.0
2990,2287,1.0
2990,2926,1.0
2990,2991,1.0
2991,1327,1.0
2991,1392,1.0
2991,1647,1.0
2991,1712,1.0
2991,2351,1.0
2991,2416,1.0
2991,2671,1.0
2991,2736,1.0
2992,48,1.0
2992,113,1.0
2992,1008,1.0
2992,817,1.0
2992,3120,1.0
2992,3185,1.0
2992,4080,1.0
2992,3889,1.0
2993,433,1.0
2993,498,1.0
2993,753,1.0
2993,562,1.0
2993,3505,1.0
2993,3570,1.0
2993,3825,1.0
2993,3634,1.0
2994,1202,1.0
2994,1267,1.0
2994,1906,1.0
2994,1971,1.0
2994,2226,1.0
2994,2291,1.0
2994,2930,1.0
2994,2995,1.0
2995,1331,1.0
2995,1396,1.0
2995,1651,1.0
2995,1716,1.0
2995,2355,1.0
2995,2420,1.0
2995,2675,1.0
2995,2740,1.0
2996,52,1.0
2996,117,1.0
2996,1012,1.0
2996,821,1.0
2996,3124,1.0
2996,3189,1.0
2996,4084,1.0
2996,3893,1.0
2997,437,1.0
2997,502,1.0
2997,757,1.0
2997,566,1.0
2997,3509,1.0
2997,3574,1.0
2997,3829,1.0
2997,3638,1.0
2998,1206,1.0
2998,1271,1.0
2998,1910,1.0
2998,1975,1.0
2998,2230,1.0
2998,2295,1.0
2998,2934,1.0
2998,2999,1.0
2999,1335,1.0
2999,1400,1.0
2999,1655,1.0
2999,1720,1.0
2999,2359,1.0
2999,2424,1.0
2999,2679,1.0
2999,2744,1.0
3000,56,1.0
3000,121,1.0
3000,1016,1.0
3000,825,1.0
3000,3128,1.0
3000,3193,1.0
3000,4088,1.0
3000,3897,1.0
3001,441,1.0
3001,506,1.0
3001,761,1.0
3001,570,1.0
3001,3513,1.0
3001,3578,1.0
3001,3833,1.0
3001,3642,1.0
3002,1210,1.0
3002,1275,1.0
3002,1914,1.0
3002,1979,1.0
3002,2234,1.0
3002,2299,1.0
3002,2938,1.0
3002,3003,1.0
3003,1339,1.0
3003,1404,1.0
3003,1659,1.0
3003,1724,1.0
3003,2363,1.0
3003,2428,1.0
3003,2683,1.0
3003,2748,1.0
3004,60,1.0
3004,125,1.0
3004,1020,1.0
3004,829,1.0
3004,3132,1.0
3004,3197,1.0
3004,4092,1.0
3004,3901,1.0
3005,445,1.0
3005,510,1.0
3005,765,1.0
3005,574,1.0
3005,3517,1.0
3005,3582,1.0
3005,3837,1.0
3005,3646,1.0
3006,1214,1.0
3006,1279,1.0
3006,1918,1.0
3006,1983,1.0
3006,2238,1.0
3006,2303,1.0
3006,2942,1.0
3006,3007,1.0
3007,1343,1.0
3007,1344,1.0
3007,1663,1.0
3007,1664,1.0
3007,2367,1.0
3007,2368,1.0
3007,2687,1.0
3007,2688,1.0
3008,0,1.0
3008,65,1.0
3008,960,1.0
3008,769,1.0
3008,3072,1.0
3008,3137,1.0
3008,4032,1.0
3008,3841,1.0
3009,385,1.0
3009,450,1.0
3009,705,1.0
3009,514,1.0
3009,3457,1.0
3009,3522,1.0
3009,3777,1.0
3009,3586,1.0
3010,1154,1.0
3010,1219,1.0
3010,1858,1.0
3010,1923,1.0
3010,2178,1.0
3010,2243,1.0
3010,2882,1.0
3010,2947,1.0
3011,1283,1.0
3011,1348,1.0
3011,1603,1.0
3011,1668,1.0
3011,2307,1.0
3011,2372,1.0
3011,2627,1.0
3011,2692,1.0
3012,4,1.0
3012,69,1.0
3012,964,1.0
3012,773,1.0
3012,3076,1.0
3012,3141,1.0
3012,4036,1.0
3012,3845,1.0
3013,389,1.0
3013,454,1.0
3013,709,1.0
3013,518,1.0
3013,3461,1.0
3013,3526,1.0
3013,3781,1.0
3013,3590,1.0
3014,1158,1.0
3014,1223,1.0
3014,1862,1.0
3014,1927,1.0
3014,2182,1.0
3014,2247,1.0
3014,2886,1.0
3014,2951,1.0
3015,1287,1.0
3015,1352,1.0
3015,1607,1.0
3015,1672,1.0
3015,2311,1.0
3015,2376,1.0
3015,2631,1.0
3015,2696,1.0
3016,8,1.0
3016,73,1.0
3016,968,1.0
3016,777,1.0
3016,3080,1.0
3016,3145,1.0
3016,4040,1.0
3016,3849,1.0
3017,393,1.0
3017,458,1.0
3017,713,1.0
3017,522,1.0
3017,3465,1.0
3017,3530,1.0
3017,3785,1.0
3017,3594,1.0
3018,1162,1.0
3018,1227,1.0
3018,1866,1.0
3018,1931,1.0
3018,2186,1.0
3018,2251,1.0
3018,2890,1.0
3018,2955,1.0
3019,1291,1.0
3019,1356,1.0
3019,1611,1.0
3019,1676,1.0
3019,2315,1.0
3019,2380,1.0
3019,2635,1.0
3019,2700,1.0
3020,12,1.0
3020,77,1.0
3020,972,1.0
3020,781,1.0
3020,3084,1.0
3020,3149,1.0
3020,4044,1.0
3020,3853,1.0
3021,397,1.0
3021,462,1.0
3021,717,1.0
3021,526,1.0
3021,3469,1.0
3021,3534,1.0
3021,3789,1.0
3021,3598,1.0
3022,1166,1.0
3022,1231,1.0
3022,1870,1.0
3022,1935,1.0
3022,2190,1.0
3022,2255,1.0
3022,2894,1.0
3022,2959,1.0
3023,1295,1.0
3023,1360,1.0
3023,1615,1.0
3023,1680,1.0
3023,2319,1.0
3023,2384,1.0
3023,2639,1.0
3023,2704,1.0
3024,16,1.0
3024,81,1.0
3024,976,1.0
3024,785,1.0
3024,3088,1.0
3024,3153,1.0
3024,4048,1.0
3024,3857,1.0
3025,401,1.0
3025,466,1.0
3025,721,1.0
3025,530,1.0
3025,3473,1.0
3025,3538,1.0
3025,3793,1.0
3025,3602,1.0
3026,1170,1.0
3026,1235,1.0
3026,1874,1.0
3026,1939,1.0
3026,2194,1.0
3026,2259,1.0
3026,2898,1.0
3026,2963,1.0
3027,1299,1.0
3027,1364,1.0
3027,1619,1.0
3027,1684,1.0
3027,2323,1.0
3027,2388,1.0
3027,2643,1.0
3027,2708,1.0
3028,20,1.0
3028,85,1.0
3028,980,1.0
3028,789,1.0
3028,3092,1.0
3028,3157,1.0
3028,4052,1.0
3028,3861,1.0
3029,405,1.0
3029,470,1.0
3029,725,1.0
3029,534,1.0
3029,3477,1.0
3029,3542,1.0
3029,3797,1.0
3029,3606,1.0
3030,1174,1.0
3030,1239,1.0
3030,1878,1.0
3030,1943,1.0
3030,2198,1.0
3030,2263,1.0
3030,2902,1.0
3030,2967,1.0
3031,1303,1.0
3031,1368,1.0
3031,1623,1.0
3031,1688,1.0
3031,2327,1.0
3031,2392,1.0
3031,2647,1.0
3031,2712,1.0
3032,24,1.0
3032,89,1.0
3032,984,1.0
3032,793,1.0
3032,3096,1.0
3032,3161,1.0
3032,4056,1.0
3032,3865,1.0
3033,409,1.0
3033,474,1.0
3033,729,1.0
3033,538,1.0
3033,3481,1.0
3033,3546,1.0
3033,3801,1.0
3033,3610,1.0
3034,1178,1.0
3034,1243,1.0
3034,1882,1.0
3034,1947,1.0
3034,2202,1.0
3034,2267,1.0
3034,2906,1.0
3034,2971,1.0
3035,1307,1.0
3035,1372,1.0
3035,1627,1.0
3035,1692,1.0
3035,2331,1.0
3035,2396,1.0
3035,2651,1.0
3035,2716,1.0
3036,28,1.0
3036,93,1.0
3036,988,1.0
3036,797,1.0
3036,3100,1.0
3036,3165,1.0
3036,4060,1.0
3036,3869,1.0
3037,413,1.0
3037,478,1.0
3037,733,1.0
3037,542,1.0
3037,3485,1.0
3037,3550,1.0
3037,3805,1.0
3037,3614,1.0
3038,1182,1.0
3038,1247,1.0
3038,1886,1.0
3038,1951,1.0
3038,2206,1.0
3038,2271,1.0
3038,2910,1.0
3038,2975,1.0
3039,1311,1.0
3039,1376,1.0
3039,1631,1.0
3039,1696,1.0
3039,2335,1.0
3039,2400,1.0
3039,2655,1.0
3039,2720,1.0
3040,32,1.0
3040,97,1.0
3040,992,1.0
3040,801,1.0
3040,3104,1.0
3040,3169,1.0
3040,4064,1.0
3040,3873,1.0
3041,417,1.0
3041,482,1.0
3041,737,1.0
3041,546,1.0
3041,3489,1.0
3041,3554,1.0
3041,3809,1.0
3041,3618,1.0
3042,1186,1.0
3042,1251,1.0
3042,1890,1.0
3042,1955,1.0
3042,2210,1.0
3042,2275,1.0
3042,2914,1.0
3042,2979,1.0
3043,1315,1.0
3043,1380,1.0
3043,1635,1.0
3043,1700,1.0
3043,2339,1.0
3043,2404,1.0
3043,2659,1.0
3043,2724,1.0
3044,36,1.0
3044,101,1.0
3044,996,1.0
3044,805,1.0
3044,3108,1.0
3044,3173,1.0
3044,4068,1.0
3044,3877,1.0
3045,421,1.0
3045,486,1.0
3045,741,1.0
3045,550,1.0
3045,3493,1.0
3045,3558,1.0
3045,3813,1.0
3045,3622,1.0
3046,1190,1.0
3046,1255,1.0
3046,1894,1.0
3046,1959,1.0
3046,2214,1.0
3046,2279,1.0
3046,2918,1.0
3046,2983,1.0
3047,1319,1.0
3047,1384,1.0
3047,1639,1.0
3047,1704,1.0
3047,2343,1.0
3047,2408,1.0
3047,2663,1.0
3047,2728,1.0
3048,40,1.0
3048,105,1.0
3048,1000,1.0
3048,809,1.0
3048,3112,1.0
3048,3177,1.0
3048,4072,1.0
3048,3881,1.0
3049,425,1.0
3049,490,1.0
3049,745,1.0
3049,554,1.0
3049,3497,1.0
3049,3562,1.0
3049,3817,1.0
3049,3626,1.0
3050,1194,1.0
3050,1259,1.0
3050,1898,1.0
3050,1963,1.0
3050,2218,1.0
3050,2283,1.0
3050,2922,1.0
3050,2987,1.0
3051,1323,1.0
3051,1388,1.0
3051,1643,1.0
3051,1708,1.0
3051,2347,1.0
3051,2412,1.0
3051,2667,1.0
3051,2732,1.0
3052,44,1.0
3052,109,1.0
3052,1004,1.0
3052,813,1.0
3052,3116,1.0
3052,3181,1.0
3052,4076,1.0
3052,3885,1.0
3053,429,1.0
3053,494,1.0
3053,749,1.0
3053,558,1.0
3053,3501,1.0
3053,3566,1.0
3053,3821,1.0
3053,3630,1.0
3054,1198,1.0
3054,1263,1.0
3054,1902,1.0
3054,1967,1.0
3054,2222,1.0
3054,2287,1.0
3054,2926,1.0
3054,2991,1.0
3055,1327,1.0
3055,1392,1.0
3055,1647,1.0
3055,1712,1.0
3055,2351,1.0
3055,2416,1.0
3055,2671,1.0
3055,2736,1.0
3056,48,1.0
3056,113,1.0
3056,1008,1.0
3056,817,1.0
3056,3120,1.0
3056,3185,1.0
3056,4080,1.0
3056,3889,1.0
3057,433,1.0
3057,498,1.0
3057,753,1.0
3057,562,1.0
3057,3505,1.0
3057,3570,1.0
3057,3825,1.0
3057,3634,1.0
3058,1202,1.0
3058,1267,1.0
3058,1906,1.0
3058,1971,1.0
3058,2226,1.0
3058,2291,1.0
3058,2930,1.0
3058,2995,1.0
3059,1331,1.0
3059,1396,1.0
3059,1651,1.0
3059,1716,1.0
3059,2355,1.0
3059,2420,1.0
3059,2675,1.0
3059,2740,1.0
3060,52,1.0
3060,117,1.0
3060,1012,1.0
3060,821,1.0
3060,3124,1.0
3060,3189,1.0
3060,4084,1.0
3060,3893,1.0
3061,437,1.0
3061,502,1.0
3061,757,1.0
3061,566,1.0
3061,3509,1.0
3061,3574,1.0
3061,3829,1.0
3061,3638,1.0
3062,1206,1.0
3062,1271,1.0
3062,1910,1.0
3062,1975,1.0
3062,2230,1.0
3062,2295,1.0
3062,2934,1.0
3062,2999,1.0
3063,1335,1.0
3063,1400,1.0
3063,1655,1.0
3063,1720,1.0
3063,2359,1.0
3063,2424,1.0
3063,2679,1.0
3063,2744,1.0
3064,56,1.0
3064,121,1.0
3064,1016,1.0
3064,825,1.0
3064,3128,1.0
3064,3193,1.0
3064,4088,1.0
3064,3897,1.0
3065,441,1.0
3065,506,1.0
3065,761,1.0
3065,570,1.0
3065,3513,1.0
3065,3578,1.0
3065,3833,1.0
3065,3642,1.0
3066,1210,1.0
3066,1275,1.0
3066,1914,1.0
3066,1979,1.0
3066,2234,1.0
3066,2299,1.0
3066,2938,1.0
3066,3003,1.0
3067,1339,1.0
3067,1404,1.0
3067,1659,1.0
3067,1724,1.0
3067,2363,1.0
3067,2428,1.0
3067,2683,1.0
3067,2748,1.0
3068,60,1.0
3068,125,1.0
3068,1020,1.0
3068,829,1.0
3068,3132,1.0
3068,3197,1.0
3068,4092,1.0
3068,3901,1.0
3069,445,1.0
3069,510,1.0
3069,765,1.0
3069,574,1.0
3069,3517,1.0
3069,3582,1.0
3069,3837,1.0
3069,3646,1.0
3070,1214,1.0
3070,1279,1.0
3070,1918,1.0
3070,1983,1.0
3070,2238,1.0
3070,2303,1.0
3070,2942,1.0
3070,3007,1.0
3071,1343,1.0
3071,1344,1.0
3071,1663,1.0
3071,1664,1.0
3071,2367,1.0
3071,2368,1.0
3071,2687,1.0
3071,2688,1.0
3072,0,1.0
3072,65,1.0
3072,960,1.0
3072,769,1.0
3072,3072,1.0
3072,3137,1.0
3072,4032,1.0
3072,3841,1.0
3073,385,1.0
3073,450,1.0
3073,705,1.0
3073,514,1.0
3073,3457,1.0
3073,3522,1.0
3073,3777,1.0
3073,3586,1.0
3074,1154,1.0
3074,1219,1.0
3074,1858,1.0
3074,1923,1.0
3074,2178,1.0
3074,2243,1.0
3074,2882,1.0
3074,2947,1.0
3075,1283,1.0
3075,1348,1.0
3075,1603,1.0
3075,1668,1.0
3075,2307,1.0
3075,2372,1.0
3075,2627,1.0
3075,2692,1.0
3076,4,1.0
3076,69,1.0
3076,964,1.0
3076,773,1.0
3076,3076,1.0
3076,3141,1.0
3076,4036,1.0
3076,3845,1.0
3077,389,1.0
3077,454,1.0
3077,709,1.0
3077,518,1.0
3077,3461,1.0
3077,3526,1.0
3077,3781,1.0
3077,3590,1.0
3078,1158,1.0
3078,1223,1.0
3078,1862,1.0
3078,1927,1.0
3078,2182,1.0
3078,2247,1.0
3078,2886,1.0
3078,2951,1.0
3079,1287,1.0
3079,1352,1.0
3079,1607,1.0
3079,1672,1.0
3079,2311,1.0
3079,2376,1.0
3079,2631,1.0
3079,2696,1.0
3080,8,1.0
3080,73,1.0
3080,968,1.0
3080,777,1.0
3080,3080,1.0
3080,3145,1.0
3080,4040,1.0
3080,3849,1.0
3081,393,1.0
3081,458,1.0
3081,713,1.0
3081,522,1.0
3081,3465,1.0
3081,3530,1.0
3081,3785,1.0
3081,3594,1.0
3082,1162,1.0
3082,1227,1.0
3082,1866,1.0
3082,1931,1.0
3082,2186,1.0
3082,2251,1.0
3082,2890,1.0
3082,2955,1.0
3083,1291,1.0
3083,1356,1.0
3083,1611,1.0
3083,1676,1.0
3083,2315,1.0
3083,2380,1.0
3083,2635,1.0
3083,2700,1.0
3084,12,1.0
3084,77,1.0
3084,972,1.0
3084,781,1.0
3084,3084,1.0
3084,3149,1.0
3084,4044,1.0
3084,3853,1.0
3085,397,1.0
3085,462,1.0
3085,717,1.0
3085,526,1.0
3085,3469,1.0
3085,3534,1.0
3085,3789,1.0
3085,3598,1.0
3086,1166,1.0
3086,1231,1.0
3086,1870,1.0
3086,1935,1.0
3086,2190,1.0
3086,2255,1.0
3086,2894,1.0
3086,2959,1.0
3087,1295,1.0
3087,1360,1.0
3087,1615,1.0
3087,1680,1.0
3087,2319,1.0
3087,2384,1.0
3087,2639,1.0
3087,2704,1.0
3088,16,1.0
3088,81,1.0
3088,976,1.0
3088,785,1.0
3088,3088,1.0
3088,3153,1.0
3088,4048,1.0
3088,3857,1.0
3089,401,1.0
3089,466,1.0
3089,721,1.0
3089,530,1.0
3089,3473,1.0
3089,3538,1.0
3089,3793,1.0
3089,3602,1.0
3090,1170,1.0
3090,1235,1.0
3090,1874,1.0
3090,1939,1.0
3090,2194,1.0
3090,2259,1.0
3090,2898,1.0
3090,2963,1.0
3091,1299,1.0
3091,1364,1.0
3091,1619,1.0
3091,1684,1.0
3091,2323,1.0
3091,2388,1.0
3091,2643,1.0
3091,2708,1.0
3092,20,1.0
3092,85,1.0
3092,980,1.0
3092,789,1.0
3092,3092,1.0
3092,3157,1.0
3092,4052,1.0
3092,3861,1.0
3093,405,1.0
3093,470,1.0
3093,725,1.0
3093,534,1.0
3093,3477,1.0
3093,3542,1.0
3093,3797,1.0
3093,3606,1.0
3094,1174,1.0
3094,1239,1.0
3094,1878,1.0
3094,1943,1.0
3094,2198,1.0
3094,2263,1.0
3094,2902,1.0
3094,2967,1.0
3095,1303,1.0
3095,1368,1.0
3095,1623,1.0
3095,1688,1.0
3095,2327,1.0
3095,2392,1.0
3095,2647,1.0
3095,2712,1.0
3096,24,1.0
3096,89,1.0
3096,984,1.0
3096,793,1.0
3096,3096,1.0
3096,3161,1.0
3096,4056,1.0
3096,3865,1.0
3097,409,1.0
3097,474,1.0
3097,729,1.0
3097,538,1.0
3097,3481,1.0
3097,3546,1.0
3097,3801,1.0
3097,3610,1.0
3098,1178,1.0
3098,1243,1.0
3098,1882,1.0
3098,1947,1.0
3098,2202,1.0
3098,2267,1.0
3098,2906,1.0
3098,2971,1.0
3099,1307,1.0
3099,1372,1.0
3099,1627,1.0
3099,1692,1.0
3099,2331,1.0
3099,2396,1.0
3099,2651,1.0
3099,2716,1.0
3100,28,1.0
3100,93,1.0
3100,988,1.0
3100,797,1.0
3100,3100,1.0
3100,3165,1.0
3100,4060,1.0
3100,3869,1.0
3101,413,1.0
3101,478,1.0
3101,733,1.0
3101,542,1.0
3101,3485,1.0
3101,3550,1.0
3101,3805,1.0
3101,3614,1.0
3102,1182,1.0
3102,1247,1.0
3102,1886,1.0
3102,1951,1.0
3102,2206,1.0
3102,2271,1.0
3102,2910,1.0
3102,2975,1.0
3103,1311,1.0
3103,1376,1.0
3103,1631,1.0
3103,1696,1.0
3103,2335,1.0
3103,2400,1.0
3103,2655,1.0
3103,2720,1.0
3104,32,1.0
3104,97,1.0
3104,992,1.0
3104,801,1.0
3104,3104,1.0
3104,3169,1.0
3104,4064,1.0
3104,3873,1.0
3105,417,1.0
3105,482,1.0
3105,737,1.0
3105,546,1.0
3105,3489,1.0
3105,3554,1.0
3105,3809,1.0
3105,3618,1.0
3106,1186,1.0
3106,1251,1.0
3106,1890,1.0
3106,1955,1.0
3106,2210,1.0
3106,2275,1.0
3106,2914,1.0
3106,2979,1.0
3107,1315,1.0
3107,1380,1.0
3107,1635,1.0
3107,1700,1.0
3107,2339,1.0
3107,2404,1.0
3107,2659,1.0
3107,2724,1.0
3108,36,1.0
