src,dst,w
3114,1331,1.0
3114,52,1.0
3114,437,1.0
3114,1206,1.0
3114,1335,1.0
3114,56,1.0
3114,441,1.0
3114,1898,1.0
3114,619,1.0
3114,1004,1.0
3114,1773,1.0
3114,1902,1.0
3114,623,1.0
3114,1008,1.0
3114,1777,1.0
3114,1906,1.0
3114,627,1.0
3114,1012,1.0
3114,1781,1.0
3114,1910,1.0
3114,631,1.0
3114,1016,1.0
3114,1785,1.0
3114,2218,1.0
3114,2347,1.0
3114,3116,1.0
3114,3501,1.0
3114,2222,1.0
3114,2351,1.0
3114,3120,1.0
3114,3505,1.0
3114,2226,1.0
3114,2355,1.0
3114,3124,1.0
3114,3509,1.0
3114,2230,1.0
3114,2359,1.0
3114,3128,1.0
3114,3513,1.0
3114,2922,1.0
3114,3691,1.0
3114,4076,1.0
3114,2797,1.0
3114,2926,1.0
3114,3695,1.0
3114,4080,1.0
3114,2801,1.0
3114,2930,1.0
3114,3699,1.0
3114,4084,1.0
3114,2805,1.0
3114,2934,1.0
3114,3703,1.0
3114,4088,1.0
3114,2809,1.0
3115,1323,1.0
3115,44,1.0
3115,429,1.0
3115,1198,1.0
3115,1327,1.0
3115,48,1.0
3115,433,1.0
3115,1202,1.0
3115,1331,1.0
3115,52,1.0
3115,437,1.0
3115,1206,1.0
3115,1335,1.0
3115,56,1.0
3115,441,1.0
3115,1210,1.0
3115,1643,1.0
3115,2028,1.0
3115,749,1.0
3115,878,1.0
3115,1647,1.0
3115,2032,1.0
3115,753,1.0
3115,882,1.0
3115,1651,1.0
3115,2036,1.0
3115,757,1.0
3115,886,1.0
3115,1655,1.0
3115,2040,1.0
3115,761,1.0
3115,890,1.0
3115,2347,1.0
3115,3116,1.0
3115,3501,1.0
3115,2222,1.0
3115,2351,1.0
3115,3120,1.0
3115,3505,1.0
3115,2226,1.0
3115,2355,1.0
3115,3124,1.0
3115,3509,1.0
3115,2230,1.0
3115,2359,1.0
3115,3128,1.0
3115,3513,1.0
3115,2234,1.0
3115,2667,1.0
3115,3052,1.0
3115,3821,1.0
3115,3950,1.0
3115,2671,1.0
3115,3056,1.0
3115,3825,1.0
3115,3954,1.0
3115,2675,1.0
3115,3060,1.0
3115,3829,1.0
3115,3958,1.0
3115,2679,1.0
3115,3064,1.0
3115,3833,1.0
3115,3962,1.0
3116,44,1.0
3116,429,1.0
3116,1198,1.0
3116,1327,1.0
3116,48,1.0
3116,433,1.0
3116,1202,1.0
3116,1331,1.0
3116,52,1.0
3116,437,1.0
3116,1206,1.0
3116,1335,1.0
3116,56,1.0
3116,441,1.0
3116,1210,1.0
3116,1339,1.0
3116,1004,1.0
3116,1773,1.0
3116,1902,1.0
3116,623,1.0
3116,1008,1.0
3116,1777,1.0
3116,1906,1.0
3116,627,1.0
3116,1012,1.0
3116,1781,1.0
3116,1910,1.0
3116,631,1.0
3116,1016,1.0
3116,1785,1.0
3116,1914,1.0
3116,635,1.0
3116,3116,1.0
3116,3501,1.0
3116,2222,1.0
3116,2351,1.0
3116,3120,1.0
3116,3505,1.0
3116,2226,1.0
3116,2355,1.0
3116,3124,1.0
3116,3509,1.0
3116,2230,1.0
3116,2359,1.0
3116,3128,1.0
3116,3513,1.0
3116,2234,1.0
3116,2363,1.0
3116,4076,1.0
3116,2797,1.0
3116,2926,1.0
3116,3695,1.0
3116,4080,1.0
3116,2801,1.0
3116,2930,1.0
3116,3699,1.0
3116,4084,1.0
3116,2805,1.0
3116,2934,1.0
3116,3703,1.0
3116,4088,1.0
3116,2809,1.0
3116,2938,1.0
3116,3707,1.0
3117,429,1.0
3117,1198,1.0
3117,1327,1.0
3117,48,1.0
3117,433,1.0
3117,1202,1.0
3117,1331,1.0
3117,52,1.0
3117,437,1.0
3117,1206,1.0
3117,1335,1.0
3117,56,1.0
3117,441,1.0
3117,1210,1.0
3117,1339,1.0
3117,60,1.0
3117,749,1.0
3117,878,1.0
3117,1647,1.0
3117,2032,1.0
3117,753,1.0
3117,882,1.0
3117,1651,1.0
3117,2036,1.0
3117,757,1.0
3117,886,1.0
3117,1655,1.0
3117,2040,1.0
3117,761,1.0
3117,890,1.0
3117,1659,1.0
3117,2044,1.0
3117,3501,1.0
3117,2222,1.0
3117,2351,1.0
3117,3120,1.0
3117,3505,1.0
3117,2226,1.0
3117,2355,1.0
3117,3124,1.0
3117,3509,1.0
3117,2230,1.0
3117,2359,1.0
3117,3128,1.0
3117,3513,1.0
3117,2234,1.0
3117,2363,1.0
3117,3132,1.0
3117,3821,1.0
3117,3950,1.0
3117,2671,1.0
3117,3056,1.0
3117,3825,1.0
3117,3954,1.0
3117,2675,1.0
3117,3060,1.0
3117,3829,1.0
3117,3958,1.0
3117,2679,1.0
3117,3064,1.0
3117,3833,1.0
3117,3962,1.0
3117,2683,1.0
3117,3068,1.0
3118,1198,1.0
3118,1327,1.0
3118,48,1.0
3118,433,1.0
3118,1202,1.0
3118,1331,1.0
3118,52,1.0
3118,437,1.0
3118,1206,1.0
3118,1335,1.0
3118,56,1.0
3118,441,1.0
3118,1210,1.0
3118,1339,1.0
3118,60,1.0
3118,445,1.0
3118,1902,1.0
3118,623,1.0
3118,1008,1.0
3118,1777,1.0
3118,1906,1.0
3118,627,1.0
3118,1012,1.0
3118,1781,1.0
3118,1910,1.0
3118,631,1.0
3118,1016,1.0
3118,1785,1.0
3118,1914,1.0
3118,635,1.0
3118,1020,1.0
3118,1789,1.0
3118,2222,1.0
3118,2351,1.0
3118,3120,1.0
3118,3505,1.0
3118,2226,1.0
3118,2355,1.0
3118,3124,1.0
3118,3509,1.0
3118,2230,1.0
3118,2359,1.0
3118,3128,1.0
3118,3513,1.0
3118,2234,1.0
3118,2363,1.0
3118,3132,1.0
3118,3517,1.0
3118,2926,1.0
3118,3695,1.0
3118,4080,1.0
3118,2801,1.0
3118,2930,1.0
3118,3699,1.0
3118,4084,1.0
3118,2805,1.0
3118,2934,1.0
3118,3703,1.0
3118,4088,1.0
3118,2809,1.0
3118,2938,1.0
3118,3707,1.0
3118,4092,1.0
3118,2813,1.0
3119,1327,1.0
3119,48,1.0
3119,433,1.0
3119,1202,1.0
3119,1331,1.0
3119,52,1.0
3119,437,1.0
3119,1206,1.0
3119,1335,1.0
3119,56,1.0
3119,441,1.0
3119,1210,1.0
3119,1339,1.0
3119,60,1.0
3119,445,1.0
3119,1214,1.0
3119,1647,1.0
3119,2032,1.0
3119,753,1.0
3119,882,1.0
3119,1651,1.0
3119,2036,1.0
3119,757,1.0
3119,886,1.0
3119,1655,1.0
3119,2040,1.0
3119,761,1.0
3119,890,1.0
3119,1659,1.0
3119,2044,1.0
3119,765,1.0
3119,894,1.0
3119,2351,1.0
3119,3120,1.0
3119,3505,1.0
3119,2226,1.0
3119,2355,1.0
3119,3124,1.0
3119,3509,1.0
3119,2230,1.0
3119,2359,1.0
3119,3128,1.0
3119,3513,1.0
3119,2234,1.0
3119,2363,1.0
3119,3132,1.0
3119,3517,1.0
3119,2238,1.0
3119,2671,1.0
3119,3056,1.0
3119,3825,1.0
3119,3954,1.0
3119,2675,1.0
3119,3060,1.0
3119,3829,1.0
3119,3958,1.0
3119,2679,1.0
3119,3064,1.0
3119,3833,1.0
3119,3962,1.0
3119,2683,1.0
3119,3068,1.0
3119,3837,1.0
3119,3966,1.0
3120,48,1.0
3120,433,1.0
3120,1202,1.0
3120,1331,1.0
3120,52,1.0
3120,437,1.0
3120,1206,1.0
3120,1335,1.0
3120,56,1.0
3120,441,1.0
3120,1210,1.0
3120,1339,1.0
3120,60,1.0
3120,445,1.0
3120,1214,1.0
3120,1343,1.0
3120,1008,1.0
3120,1777,1.0
3120,1906,1.0
3120,627,1.0
3120,1012,1.0
3120,1781,1.0
3120,1910,1.0
3120,631,1.0
3120,1016,1.0
3120,1785,1.0
3120,1914,1.0
3120,635,1.0
3120,1020,1.0
3120,1789,1.0
3120,1918,1.0
3120,639,1.0
3120,3120,1.0
3120,3505,1.0
3120,2226,1.0
3120,2355,1.0
3120,3124,1.0
3120,3509,1.0
3120,2230,1.0
3120,2359,1.0
3120,3128,1.0
3120,3513,1.0
3120,2234,1.0
3120,2363,1.0
3120,3132,1.0
3120,3517,1.0
3120,2238,1.0
3120,2367,1.0
3120,4080,1.0
3120,2801,1.0
3120,2930,1.0
3120,3699,1.0
3120,4084,1.0
3120,2805,1.0
3120,2934,1.0
3120,3703,1.0
3120,4088,1.0
3120,2809,1.0
3120,2938,1.0
3120,3707,1.0
3120,4092,1.0
3120,2813,1.0
3120,2942,1.0
3120,3711,1.0
3121,433,1.0
3121,1202,1.0
3121,1331,1.0
3121,52,1.0
3121,437,1.0
3121,1206,1.0
3121,1335,1.0
3121,56,1.0
3121,441,1.0
3121,1210,1.0
3121,1339,1.0
3121,60,1.0
3121,445,1.0
3121,1214,1.0
3121,1343,1.0
3121,0,1.0
3121,753,1.0
3121,882,1.0
3121,1651,1.0
3121,2036,1.0
3121,757,1.0
3121,886,1.0
3121,1655,1.0
3121,2040,1.0
3121,761,1.0
3121,890,1.0
3121,1659,1.0
3121,2044,1.0
3121,765,1.0
3121,894,1.0
3121,1663,1.0
3121,1984,1.0
3121,3505,1.0
3121,2226,1.0
3121,2355,1.0
3121,3124,1.0
3121,3509,1.0
3121,2230,1.0
3121,2359,1.0
3121,3128,1.0
3121,3513,1.0
3121,2234,1.0
3121,2363,1.0
3121,3132,1.0
3121,3517,1.0
3121,2238,1.0
3121,2367,1.0
3121,3072,1.0
3121,3825,1.0
3121,3954,1.0
3121,2675,1.0
3121,3060,1.0
3121,3829,1.0
3121,3958,1.0
3121,2679,1.0
3121,3064,1.0
3121,3833,1.0
3121,3962,1.0
3121,2683,1.0
3121,3068,1.0
3121,3837,1.0
3121,3966,1.0
3121,2687,1.0
3121,3008,1.0
3122,1202,1.0
3122,1331,1.0
3122,52,1.0
3122,437,1.0
3122,1206,1.0
3122,1335,1.0
3122,56,1.0
3122,441,1.0
3122,1210,1.0
3122,1339,1.0
3122,60,1.0
3122,445,1.0
3122,1214,1.0
3122,1343,1.0
3122,0,1.0
3122,385,1.0
3122,1906,1.0
3122,627,1.0
3122,1012,1.0
3122,1781,1.0
3122,1910,1.0
3122,631,1.0
3122,1016,1.0
3122,1785,1.0
3122,1914,1.0
3122,635,1.0
3122,1020,1.0
3122,1789,1.0
3122,1918,1.0
3122,639,1.0
3122,960,1.0
3122,1729,1.0
3122,2226,1.0
3122,2355,1.0
3122,3124,1.0
3122,3509,1.0
3122,2230,1.0
3122,2359,1.0
3122,3128,1.0
3122,3513,1.0
3122,2234,1.0
3122,2363,1.0
3122,3132,1.0
3122,3517,1.0
3122,2238,1.0
3122,2367,1.0
3122,3072,1.0
3122,3457,1.0
3122,2930,1.0
3122,3699,1.0
3122,4084,1.0
3122,2805,1.0
3122,2934,1.0
3122,3703,1.0
3122,4088,1.0
3122,2809,1.0
3122,2938,1.0
3122,3707,1.0
3122,4092,1.0
3122,2813,1.0
3122,2942,1.0
3122,3711,1.0
3122,4032,1.0
3122,2753,1.0
3123,1331,1.0
3123,52,1.0
3123,437,1.0
3123,1206,1.0
3123,1335,1.0
3123,56,1.0
3123,441,1.0
3123,1210,1.0
3123,1339,1.0
3123,60,1.0
3123,445,1.0
3123,1214,1.0
3123,1343,1.0
3123,0,1.0
3123,385,1.0
3123,1154,1.0
3123,1651,1.0
3123,2036,1.0
3123,757,1.0
3123,886,1.0
3123,1655,1.0
3123,2040,1.0
3123,761,1.0
3123,890,1.0
3123,1659,1.0
3123,2044,1.0
3123,765,1.0
3123,894,1.0
3123,1663,1.0
3123,1984,1.0
3123,705,1.0
3123,834,1.0
3123,2355,1.0
3123,3124,1.0
3123,3509,1.0
3123,2230,1.0
3123,2359,1.0
3123,3128,1.0
3123,3513,1.0
3123,2234,1.0
3123,2363,1.0
3123,3132,1.0
3123,3517,1.0
3123,2238,1.0
3123,2367,1.0
3123,3072,1.0
3123,3457,1.0
3123,2178,1.0
3123,2675,1.0
3123,3060,1.0
3123,3829,1.0
3123,3958,1.0
3123,2679,1.0
3123,3064,1.0
3123,3833,1.0
3123,3962,1.0
3123,2683,1.0
3123,3068,1.0
3123,3837,1.0
3123,3966,1.0
3123,2687,1.0
3123,3008,1.0
3123,3777,1.0
3123,3906,1.0
3124,52,1.0
3124,437,1.0
3124,1206,1.0
3124,1335,1.0
3124,56,1.0
3124,441,1.0
3124,1210,1.0
3124,1339,1.0
3124,60,1.0
3124,445,1.0
3124,1214,1.0
3124,1343,1.0
3124,0,1.0
3124,385,1.0
3124,1154,1.0
3124,1283,1.0
3124,1012,1.0
3124,1781,1.0
3124,1910,1.0
3124,631,1.0
3124,1016,1.0
3124,1785,1.0
3124,1914,1.0
3124,635,1.0
3124,1020,1.0
3124,1789,1.0
3124,1918,1.0
3124,639,1.0
3124,960,1.0
3124,1729,1.0
3124,1858,1.0
3124,579,1.0
3124,3124,1.0
3124,3509,1.0
3124,2230,1.0
3124,2359,1.0
3124,3128,1.0
3124,3513,1.0
3124,2234,1.0
3124,2363,1.0
3124,3132,1.0
3124,3517,1.0
3124,2238,1.0
3124,2367,1.0
3124,3072,1.0
3124,3457,1.0
3124,2178,1.0
3124,2307,1.0
3124,4084,1.0
3124,2805,1.0
3124,2934,1.0
3124,3703,1.0
3124,4088,1.0
3124,2809,1.0
3124,2938,1.0
3124,3707,1.0
3124,4092,1.0
3124,2813,1.0
3124,2942,1.0
3124,3711,1.0
3124,4032,1.0
3124,2753,1.0
3124,2882,1.0
3124,3651,1.0
3125,437,1.0
3125,1206,1.0
3125,1335,1.0
3125,56,1.0
3125,441,1.0
3125,1210,1.0
3125,1339,1.0
3125,60,1.0
3125,445,1.0
3125,1214,1.0
3125,1343,1.0
3125,0,1.0
3125,385,1.0
3125,1154,1.0
3125,1283,1.0
3125,4,1.0
3125,757,1.0
3125,886,1.0
3125,1655,1.0
3125,2040,1.0
3125,761,1.0
3125,890,1.0
3125,1659,1.0
3125,2044,1.0
3125,765,1.0
3125,894,1.0
3125,1663,1.0
3125,1984,1.0
3125,705,1.0
3125,834,1.0
3125,1603,1.0
3125,1988,1.0
3125,3509,1.0
3125,2230,1.0
3125,2359,1.0
3125,3128,1.0
3125,3513,1.0
3125,2234,1.0
3125,2363,1.0
3125,3132,1.0
3125,3517,1.0
3125,2238,1.0
3125,2367,1.0
3125,3072,1.0
3125,3457,1.0
3125,2178,1.0
3125,2307,1.0
3125,3076,1.0
3125,3829,1.0
3125,3958,1.0
3125,2679,1.0
3125,3064,1.0
3125,3833,1.0
3125,3962,1.0
3125,2683,1.0
3125,3068,1.0
3125,3837,1.0
3125,3966,1.0
3125,2687,1.0
3125,3008,1.0
3125,3777,1.0
3125,3906,1.0
3125,2627,1.0
3125,3012,1.0
3126,1206,1.0
3126,1335,1.0
3126,56,1.0
3126,441,1.0
3126,1210,1.0
3126,1339,1.0
3126,60,1.0
3126,445,1.0
3126,1214,1.0
3126,1343,1.0
3126,0,1.0
3126,385,1.0
3126,1154,1.0
3126,1283,1.0
3126,4,1.0
3126,389,1.0
3126,1910,1.0
3126,631,1.0
3126,1016,1.0
3126,1785,1.0
3126,1914,1.0
3126,635,1.0
3126,1020,1.0
3126,1789,1.0
3126,1918,1.0
3126,639,1.0
3126,960,1.0
3126,1729,1.0
3126,1858,1.0
3126,579,1.0
3126,964,1.0
3126,1733,1.0
3126,2230,1.0
3126,2359,1.0
3126,3128,1.0
3126,3513,1.0
3126,2234,1.0
3126,2363,1.0
3126,3132,1.0
3126,3517,1.0
3126,2238,1.0
3126,2367,1.0
3126,3072,1.0
3126,3457,1.0
3126,2178,1.0
3126,2307,1.0
3126,3076,1.0
3126,3461,1.0
3126,2934,1.0
3126,3703,1.0
3126,4088,1.0
3126,2809,1.0
3126,2938,1.0
3126,3707,1.0
3126,4092,1.0
3126,2813,1.0
3126,2942,1.0
3126,3711,1.0
3126,4032,1.0
3126,2753,1.0
3126,2882,1.0
3126,3651,1.0
3126,4036,1.0
3126,2757,1.0
3127,1335,1.0
3127,56,1.0
3127,441,1.0
3127,1210,1.0
3127,1339,1.0
3127,60,1.0
3127,445,1.0
3127,1214,1.0
3127,1343,1.0
3127,0,1.0
3127,385,1.0
3127,1154,1.0
3127,1283,1.0
3127,4,1.0
3127,389,1.0
3127,1158,1.0
3127,1655,1.0
3127,2040,1.0
3127,761,1.0
3127,890,1.0
3127,1659,1.0
3127,2044,1.0
3127,765,1.0
3127,894,1.0
3127,1663,1.0
3127,1984,1.0
3127,705,1.0
3127,834,1.0
3127,1603,1.0
3127,1988,1.0
3127,709,1.0
3127,838,1.0
3127,2359,1.0
3127,3128,1.0
3127,3513,1.0
3127,2234,1.0
3127,2363,1.0
3127,3132,1.0
3127,3517,1.0
3127,2238,1.0
3127,2367,1.0
3127,3072,1.0
3127,3457,1.0
3127,2178,1.0
3127,2307,1.0
3127,3076,1.0
3127,3461,1.0
3127,2182,1.0
3127,2679,1.0
3127,3064,1.0
3127,3833,1.0
3127,3962,1.0
3127,2683,1.0
3127,3068,1.0
3127,3837,1.0
3127,3966,1.0
3127,2687,1.0
3127,3008,1.0
3127,3777,1.0
3127,3906,1.0
3127,2627,1.0
3127,3012,1.0
3127,3781,1.0
3127,3910,1.0
3128,56,1.0
3128,441,1.0
3128,1210,1.0
3128,1339,1.0
3128,60,1.0
3128,445,1.0
3128,1214,1.0
3128,1343,1.0
3128,0,1.0
3128,385,1.0
3128,1154,1.0
3128,1283,1.0
3128,4,1.0
3128,389,1.0
3128,1158,1.0
3128,1287,1.0
3128,1016,1.0
3128,1785,1.0
3128,1914,1.0
3128,635,1.0
3128,1020,1.0
3128,1789,1.0
3128,1918,1.0
3128,639,1.0
3128,960,1.0
3128,1729,1.0
3128,1858,1.0
3128,579,1.0
3128,964,1.0
3128,1733,1.0
3128,1862,1.0
3128,583,1.0
3128,3128,1.0
3128,3513,1.0
3128,2234,1.0
3128,2363,1.0
3128,3132,1.0
3128,3517,1.0
3128,2238,1.0
3128,2367,1.0
3128,3072,1.0
3128,3457,1.0
3128,2178,1.0
3128,2307,1.0
3128,3076,1.0
3128,3461,1.0
3128,2182,1.0
3128,2311,1.0
3128,4088,1.0
3128,2809,1.0
3128,2938,1.0
3128,3707,1.0
3128,4092,1.0
3128,2813,1.0
3128,2942,1.0
3128,3711,1.0
3128,4032,1.0
3128,2753,1.0
3128,2882,1.0
3128,3651,1.0
3128,4036,1.0
3128,2757,1.0
3128,2886,1.0
3128,3655,1.0
3129,441,1.0
3129,1210,1.0
3129,1339,1.0
3129,60,1.0
3129,445,1.0
3129,1214,1.0
3129,1343,1.0
3129,0,1.0
3129,385,1.0
3129,1154,1.0
3129,1283,1.0
3129,4,1.0
3129,389,1.0
3129,1158,1.0
3129,1287,1.0
3129,8,1.0
3129,761,1.0
3129,890,1.0
3129,1659,1.0
3129,2044,1.0
3129,765,1.0
3129,894,1.0
3129,1663,1.0
3129,1984,1.0
3129,705,1.0
3129,834,1.0
3129,1603,1.0
3129,1988,1.0
3129,709,1.0
3129,838,1.0
3129,1607,1.0
3129,1992,1.0
3129,3513,1.0
3129,2234,1.0
3129,2363,1.0
3129,3132,1.0
3129,3517,1.0
3129,2238,1.0
3129,2367,1.0
3129,3072,1.0
3129,3457,1.0
3129,2178,1.0
3129,2307,1.0
3129,3076,1.0
3129,3461,1.0
3129,2182,1.0
3129,2311,1.0
3129,3080,1.0
3129,3833,1.0
3129,3962,1.0
3129,2683,1.0
3129,3068,1.0
3129,3837,1.0
3129,3966,1.0
3129,2687,1.0
3129,3008,1.0
3129,3777,1.0
3129,3906,1.0
3129,2627,1.0
3129,3012,1.0
3129,3781,1.0
3129,3910,1.0
3129,2631,1.0
3129,3016,1.0
3130,1210,1.0
3130,1339,1.0
3130,60,1.0
3130,445,1.0
3130,1214,1.0
3130,1343,1.0
3130,0,1.0
3130,385,1.0
3130,1154,1.0
3130,1283,1.0
3130,4,1.0
3130,389,1.0
3130,1158,1.0
3130,1287,1.0
3130,8,1.0
3130,393,1.0
3130,1914,1.0
3130,635,1.0
3130,1020,1.0
3130,1789,1.0
3130,1918,1.0
3130,639,1.0
3130,960,1.0
3130,1729,1.0
3130,1858,1.0
3130,579,1.0
3130,964,1.0
3130,1733,1.0
3130,1862,1.0
3130,583,1.0
3130,968,1.0
3130,1737,1.0
3130,2234,1.0
3130,2363,1.0
3130,3132,1.0
3130,3517,1.0
3130,2238,1.0
3130,2367,1.0
3130,3072,1.0
3130,3457,1.0
3130,2178,1.0
3130,2307,1.0
3130,3076,1.0
3130,3461,1.0
3130,2182,1.0
3130,2311,1.0
3130,3080,1.0
3130,3465,1.0
3130,2938,1.0
3130,3707,1.0
3130,4092,1.0
3130,2813,1.0
3130,2942,1.0
3130,3711,1.0
3130,4032,1.0
3130,2753,1.0
3130,2882,1.0
3130,3651,1.0
3130,4036,1.0
3130,2757,1.0
3130,2886,1.0
3130,3655,1.0
3130,4040,1.0
3130,2761,1.0
3131,1339,1.0
3131,60,1.0
3131,445,1.0
3131,1214,1.0
3131,1343,1.0
3131,0,1.0
3131,385,1.0
3131,1154,1.0
3131,1283,1.0
3131,4,1.0
3131,389,1.0
3131,1158,1.0
3131,1287,1.0
3131,8,1.0
3131,393,1.0
3131,1162,1.0
3131,1659,1.0
3131,2044,1.0
3131,765,1.0
3131,894,1.0
3131,1663,1.0
3131,1984,1.0
3131,705,1.0
3131,834,1.0
3131,1603,1.0
3131,1988,1.0
3131,709,1.0
3131,838,1.0
3131,1607,1.0
3131,1992,1.0
3131,713,1.0
3131,842,1.0
3131,2363,1.0
3131,3132,1.0
3131,3517,1.0
3131,2238,1.0
3131,2367,1.0
3131,3072,1.0
3131,3457,1.0
3131,2178,1.0
3131,2307,1.0
3131,3076,1.0
3131,3461,1.0
3131,2182,1.0
3131,2311,1.0
3131,3080,1.0
3131,3465,1.0
3131,2186,1.0
3131,2683,1.0
3131,3068,1.0
3131,3837,1.0
3131,3966,1.0
3131,2687,1.0
3131,3008,1.0
3131,3777,1.0
3131,3906,1.0
3131,2627,1.0
3131,3012,1.0
3131,3781,1.0
3131,3910,1.0
3131,2631,1.0
3131,3016,1.0
3131,3785,1.0
3131,3914,1.0
3132,60,1.0
3132,445,1.0
3132,1214,1.0
3132,1343,1.0
3132,0,1.0
3132,385,1.0
3132,1154,1.0
3132,1283,1.0
3132,4,1.0
3132,389,1.0
3132,1158,1.0
3132,1287,1.0
3132,8,1.0
3132,393,1.0
3132,1162,1.0
3132,1291,1.0
3132,1020,1.0
3132,1789,1.0
3132,1918,1.0
3132,639,1.0
3132,960,1.0
3132,1729,1.0
3132,1858,1.0
3132,579,1.0
3132,964,1.0
3132,1733,1.0
3132,1862,1.0
3132,583,1.0
3132,968,1.0
3132,1737,1.0
3132,1866,1.0
3132,587,1.0
3132,3132,1.0
3132,3517,1.0
3132,2238,1.0
3132,2367,1.0
3132,3072,1.0
3132,3457,1.0
3132,2178,1.0
3132,2307,1.0
3132,3076,1.0
3132,3461,1.0
3132,2182,1.0
3132,2311,1.0
3132,3080,1.0
3132,3465,1.0
3132,2186,1.0
3132,2315,1.0
3132,4092,1.0
3132,2813,1.0
3132,2942,1.0
3132,3711,1.0
3132,4032,1.0
3132,2753,1.0
3132,2882,1.0
3132,3651,1.0
3132,4036,1.0
3132,2757,1.0
3132,2886,1.0
3132,3655,1.0
3132,4040,1.0
3132,2761,1.0
3132,2890,1.0
3132,3659,1.0
3133,445,1.0
3133,1214,1.0
3133,1343,1.0
3133,0,1.0
3133,385,1.0
3133,1154,1.0
3133,1283,1.0
3133,4,1.0
3133,389,1.0
3133,1158,1.0
3133,1287,1.0
3133,8,1.0
3133,393,1.0
3133,1162,1.0
3133,1291,1.0
3133,12,1.0
3133,765,1.0
3133,894,1.0
3133,1663,1.0
3133,1984,1.0
3133,705,1.0
3133,834,1.0
3133,1603,1.0
3133,1988,1.0
3133,709,1.0
3133,838,1.0
3133,1607,1.0
3133,1992,1.0
3133,713,1.0
3133,842,1.0
3133,1611,1.0
3133,1996,1.0
3133,3517,1.0
3133,2238,1.0
3133,2367,1.0
3133,3072,1.0
3133,3457,1.0
3133,2178,1.0
3133,2307,1.0
3133,3076,1.0
3133,3461,1.0
3133,2182,1.0
3133,2311,1.0
3133,3080,1.0
3133,3465,1.0
3133,2186,1.0
3133,2315,1.0
3133,3084,1.0
3133,3837,1.0
3133,3966,1.0
3133,2687,1.0
3133,3008,1.0
3133,3777,1.0
3133,3906,1.0
3133,2627,1.0
3133,3012,1.0
3133,3781,1.0
3133,3910,1.0
3133,2631,1.0
3133,3016,1.0
3133,3785,1.0
3133,3914,1.0
3133,2635,1.0
3133,3020,1.0
3134,1214,1.0
3134,1343,1.0
3134,0,1.0
3134,385,1.0
3134,1154,1.0
3134,1283,1.0
3134,4,1.0
3134,389,1.0
3134,1158,1.0
3134,1287,1.0
3134,8,1.0
3134,393,1.0
3134,1162,1.0
3134,1291,1.0
3134,12,1.0
3134,397,1.0
3134,1918,1.0
3134,639,1.0
3134,960,1.0
3134,1729,1.0
3134,1858,1.0
3134,579,1.0
3134,964,1.0
3134,1733,1.0
3134,1862,1.0
3134,583,1.0
3134,968,1.0
3134,1737,1.0
3134,1866,1.0
3134,587,1.0
3134,972,1.0
3134,1741,1.0
3134,2238,1.0
3134,2367,1.0
3134,3072,1.0
3134,3457,1.0
3134,2178,1.0
3134,2307,1.0
3134,3076,1.0
3134,3461,1.0
3134,2182,1.0
3134,2311,1.0
3134,3080,1.0
3134,3465,1.0
3134,2186,1.0
3134,2315,1.0
3134,3084,1.0
3134,3469,1.0
3134,2942,1.0
3134,3711,1.0
3134,4032,1.0
3134,2753,1.0
3134,2882,1.0
3134,3651,1.0
3134,4036,1.0
3134,2757,1.0
3134,2886,1.0
3134,3655,1.0
3134,4040,1.0
3134,2761,1.0
3134,2890,1.0
3134,3659,1.0
3134,4044,1.0
3134,2765,1.0
3135,1343,1.0
3135,0,1.0
3135,385,1.0
3135,1154,1.0
3135,1283,1.0
3135,4,1.0
3135,389,1.0
3135,1158,1.0
3135,1287,1.0
3135,8,1.0
3135,393,1.0
3135,1162,1.0
3135,1291,1.0
3135,12,1.0
3135,397,1.0
3135,1166,1.0
3135,1663,1.0
3135,1984,1.0
3135,705,1.0
3135,834,1.0
3135,1603,1.0
3135,1988,1.0
3135,709,1.0
3135,838,1.0
3135,1607,1.0
3135,1992,1.0
3135,713,1.0
3135,842,1.0
3135,1611,1.0
3135,1996,1.0
3135,717,1.0
3135,846,1.0
3135,2367,1.0
3135,3072,1.0
3135,3457,1.0
3135,2178,1.0
3135,2307,1.0
3135,3076,1.0
3135,3461,1.0
3135,2182,1.0
3135,2311,1.0
3135,3080,1.0
3135,3465,1.0
3135,2186,1.0
3135,2315,1.0
3135,3084,1.0
3135,3469,1.0
3135,2190,1.0
3135,2687,1.0
3135,3008,1.0
3135,3777,1.0
3135,3906,1.0
3135,2627,1.0
3135,3012,1.0
3135,3781,1.0
3135,3910,1.0
3135,2631,1.0
3135,3016,1.0
3135,3785,1.0
3135,3914,1.0
3135,2635,1.0
3135,3020,1.0
3135,3789,1.0
3135,3918,1.0
3136,0,1.0
3136,385,1.0
3136,1154,1.0
3136,1283,1.0
3136,4,1.0
3136,389,1.0
3136,1158,1.0
3136,1287,1.0
3136,8,1.0
3136,393,1.0
3136,1162,1.0
3136,1291,1.0
3136,12,1.0
3136,397,1.0
3136,1166,1.0
3136,1295,1.0
3136,960,1.0
3136,1729,1.0
3136,1858,1.0
3136,579,1.0
3136,964,1.0
3136,1733,1.0
3136,1862,1.0
3136,583,1.0
3136,968,1.0
3136,1737,1.0
3136,1866,1.0
3136,587,1.0
3136,972,1.0
3136,1741,1.0
3136,1870,1.0
3136,591,1.0
3136,3072,1.0
